Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Recurrent Revenues,Kiruhura District,District Government,"167,810",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 562,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kiruhura District,District Government,"12,260",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 562,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kiruhura District,District Government,"39,489",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 562,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Kiruhura District,District Government,0,Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 562,Donor Funding
Revenue,Development Revenues,Kiruhura District,District Government,"1,570",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 562,Donor Funding
Revenue,Recurrent Expenditure,Kiruhura District,District Government,"18,750",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 562,Wage
Revenue,Recurrent Expenditure,Kiruhura District,District Government,"39,489",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 562,Wage
Revenue,Recurrent Expenditure,Kiruhura District,District Government,"18,816",Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 562,Non Wage
Revenue,Recurrent Expenditure,Kiruhura District,District Government,"213,776",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 562,Non Wage
Revenue,Development Expenditure,Kiruhura District,District Government,0,Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 562,Domestic Development
Revenue,Development Expenditure,Kiruhura District,District Government,0,Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 562,Domestic Development
Revenue,Development Expenditure,Kiruhura District,District Government,0,Workplan 11: Internal Audit,2012/13 Approved Budget,Vote: 562,Donor Development
Revenue,Development Expenditure,Kiruhura District,District Government,"1,570",Workplan 11: Internal Audit,2013/14 Approved Budget,Vote: 562,Donor Development
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"132,477",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"137,011",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"58,237",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"87,521",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,0,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"3,993",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"111,693",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"43,631",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,0,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Conditional Grant to IFMS Running Costs
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"30,000",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Conditional Grant to IFMS Running Costs
Revenue,Development Revenues,Hoima Municipal Council,District Government,0,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Urban Unconditional Grant - Non Wage
Revenue,Development Revenues,Hoima Municipal Council,District Government,,Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Urban Unconditional Grant - Non Wage
Revenue,Development Revenues,Hoima Municipal Council,District Government,"13,340",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Development Revenues,Hoima Municipal Council,District Government,"507,500",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Development Revenues,Hoima Municipal Council,District Government,"8,579",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,LGMSD (Former LGDP)
Revenue,Development Revenues,Hoima Municipal Council,District Government,"24,162",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,LGMSD (Former LGDP)
Revenue,Development Revenues,Hoima Municipal Council,District Government,0,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Donor Funding
Revenue,Development Revenues,Hoima Municipal Council,District Government,"470,000",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Donor Funding
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"132,477",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"137,011",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"159,106",Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Non Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"165,145",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Non Wage
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,21420.06,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Domestic Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"531,662",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Domestic Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,0,Workplan 1a: Administration,2012/13 Approved Budget,Vote: 771,Donor Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"470,000",Workplan 1a: Administration,2013/14 Approved Budget,Vote: 771,Donor Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"461,747",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Function Cost (UShs '000)
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"1,540,738",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Function Cost (UShs '000)
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"461,747",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Cost of Workplan (UShs '000):
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"1,540,738",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Cost of Workplan (UShs '000):
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"72,556",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"71,412",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Transfer of Urban Unconditional Grant - Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"45,085",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"81,380",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"499,562",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Function Cost (UShs '000)
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"543,270",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Function Cost (UShs '000)
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"499,562",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Cost of Workplan (UShs '000):
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"543,270",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Cost of Workplan (UShs '000):
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"24,859",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"33,931",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Urban Unconditional Grant - Non Wage
Revenue,Development Revenues,Hoima Municipal Council,District Government,0,Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Development Revenues,Hoima Municipal Council,District Government,"18,000",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Development Revenues,Hoima Municipal Council,District Government,0,Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,LGMSD (Former LGDP)
Revenue,Development Revenues,Hoima Municipal Council,District Government,"62,500",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,LGMSD (Former LGDP)
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"72,556",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"71,412",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"66,771",Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Non Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"115,311",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Non Wage
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,0,Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Domestic Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"80,500",Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Domestic Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,0,Workplan 2: Finance,2012/13 Approved Budget,Vote: 771,Donor Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,0,Workplan 2: Finance,2013/14 Approved Budget,Vote: 771,Donor Development
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"41,355",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"85,666",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"47,101",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"25,320",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Urban Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"48,120",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"19,320",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"37,440",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"37,440",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"5,213",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Hoima Municipal Council,District Government,"5,212",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Development Revenues,Hoima Municipal Council,District Government,"4,100",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Locally Raised Revenues
Revenue,Development Revenues,Hoima Municipal Council,District Government,"2,500",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Locally Raised Revenues
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"32,400",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"37,440",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"147,901",Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Non Wage
Expenditure,Recurrent Expenditure,Hoima Municipal Council,District Government,"135,518",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Non Wage
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,4100,Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Domestic Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"2,500",Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Domestic Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,0,Workplan 3: Statutory Bodies,2012/13 Approved Budget,Vote: 771,Donor Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,0,Workplan 3: Statutory Bodies,2013/14 Approved Budget,Vote: 771,Donor Development
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"321,285",Workplan 4: Production and Marketing,2012/13 Approved Budget,Vote: 771,Function Cost (UShs '000)
Expenditure,Development Expenditure,Hoima Municipal Council,District Government,"339,933",Workplan 4: Production and Marketing,2013/14 Approved Budget,Vote: 771,Function Cost (UShs '000)
